Date,Open,High,Low,Close
8/8/2018,124.519997,124.790001,123.32,123.879997
8/9/2018,123.959999,124.370003,122.260002,122.529999
8/10/2018,122.169998,123.519997,121.5,123.339996
8/13/2018,123.309998,123.68,122.260002,122.440002
8/14/2018,122.919998,123.650002,122,122.580002
8/15/2018,121.699997,121.730003,117.43,117.940002
8/16/2018,117.699997,118.309998,117.18,117.660004
8/17/2018,118.150002,118.580002,117.089996,117.800003
8/20/2018,118,118.32,117.330002,117.75
8/21/2018,118.379997,118.93,117.790001,117.940002
8/22/2018,118.540001,119.459999,118.419998,118.919998
8/23/2018,118.389999,118.82,117.699997,118.099998
8/24/2018,118.900002,119.540001,118.720001,119.010002
8/27/2018,119.360001,120.480003,119.169998,120.349998
8/28/2018,120.599998,121.339996,119.75,119.860001
8/29/2018,120,120.830002,119.879997,120.220001
8/30/2018,120.080002,120.43,119.550003,119.809998
8/31/2018,119.400002,119.400002,118.089996,118.459999
9/4/2018,118.93,119.629997,118.349998,118.870003
9/5/2018,118.059998,118.940002,117.260002,118.919998
9/6/2018,117.889999,118.510002,115.139999,115.230003
9/7/2018,114.519997,115.349998,113.389999,114.599998
9/10/2018,115.43,115.720001,114.379997,114.480003
9/11/2018,114.339996,115.739998,113.760002,115.019997
9/12/2018,116.419998,117.489998,115.760002,115.790001
9/13/2018,116.010002,116.519997,115.080002,116.300003
9/14/2018,116.43,117.610001,116.349998,117.379997
9/17/2018,117.610001,118.68,117.279999,117.510002
9/18/2018,118.5,118.900002,117.980003,118.129997
9/19/2018,118.330002,120.040001,118.120003,119.510002
9/20/2018,120.190002,121.32,119.110001,119.419998
9/21/2018,119.910004,121.260002,119.410004,121.129997
9/24/2018,121.910004,122.980003,121.57,122.620003
9/25/2018,123.5,124.239998,122.940002,123.370003
9/26/2018,122.989998,123.419998,121.739998,121.949997
9/27/2018,122.160004,123,121.709999,122.470001
9/28/2018,121.989998,123.209999,121.760002,122.279999
10/1/2018,123.110001,124.879997,123.110001,124.389999
10/2/2018,125.07,125.760002,124.32,124.739998
10/3/2018,125.129997,125.839996,124.779999,125.309998
10/4/2018,124.790001,125.589996,124.190002,124.949997
10/5/2018,124.93,125.900002,124.739998,125.330002
10/8/2018,124.050003,125.459999,123.830002,124.839996
10/9/2018,125.510002,127.440002,125.07,126.82
10/10/2018,127.230003,127.599998,122.459999,122.599998
10/11/2018,122.43,122.43,117.540001,118.43
10/12/2018,119.529999,119.68,116.18,117.769997
10/15/2018,117.699997,118.860001,116.910004,116.940002
10/16/2018,117.089996,117.68,116.339996,117.510002
10/17/2018,117.209999,117.690002,116.019997,117.290001
10/18/2018,117.419998,118.139999,116.050003,117.470001
10/19/2018,117.370003,119.260002,117.370003,118.139999
10/22/2018,118.099998,118.489998,116.480003,117.209999
10/23/2018,115.720001,115.720001,112.050003,113.400002
10/24/2018,113.720001,114.18,110.07,110.209999
10/25/2018,111.360001,113.400002,110.43,111.580002
10/26/2018,110.629997,112.470001,109.660004,111.529999
10/29/2018,112.040001,112.07,107.540001,108.93
10/30/2018,109.620003,111.150002,108.150002,110.849998
10/31/2018,111.709999,112.5,111.050003,111.650002
11/1/2018,111.769997,111.989998,110.099998,111.169998
11/2/2018,114.849998,117.110001,113.120003,114.730003
11/5/2018,116.620003,119.669998,116.599998,118.940002
11/6/2018,118.760002,119.43,117.849998,118.900002
11/7/2018,120,121.120003,119.019997,120.870003
11/8/2018,120.650002,121.870003,118.959999,119.360001
11/9/2018,118.220001,120.370003,117.370003,119.510002
11/12/2018,120.900002,121.370003,117.169998,117.389999
11/13/2018,117.300003,117.879997,115.040001,115.349998
11/14/2018,116.879997,117.790001,114.940002,115.720001
11/15/2018,113.660004,117.080002,112.720001,116.949997
11/16/2018,117.5,119.269997,117.269997,119.059998
11/19/2018,118.139999,119.480003,117.900002,119.419998
11/20/2018,119.239998,119.5,115.040001,116.099998
11/21/2018,116.68,119.190002,116.68,117.57
11/23/2018,114.699997,115.220001,112.110001,113.599998
11/26/2018,114.599998,115.440002,114.019997,114.980003
11/27/2018,114.550003,115.660004,114.220001,115.209999
11/28/2018,114.980003,118.279999,114.400002,118.139999
11/29/2018,117.949997,119.730003,117.739998,118.849998
11/30/2018,118.050003,119.209999,117.699997,118.940002
12/3/2018,120.769997,122.43,120.059998,120.669998
12/4/2018,120.599998,121.089996,117.07,117.239998
12/6/2018,115.339996,116.139999,113.029999,115.910004
12/7/2018,117.589996,119.699997,115.190002,115.489998
12/10/2018,115.300003,115.959999,111.669998,114.940002
12/11/2018,116.260002,116.620003,113.949997,115.470001
12/12/2018,117.110001,117.720001,115.57,115.620003
12/13/2018,115.150002,116.32,114.309998,115.940002
12/14/2018,115.010002,115.809998,113.309998,113.830002
12/17/2018,113.440002,114.970001,111.860001,112.449997
12/18/2018,112.629997,113.239998,108.949997,109.739998
12/19/2018,109.910004,111.989998,107.099998,107.830002
12/20/2018,106.809998,108.07,104.190002,104.980003
12/21/2018,103.620003,106.940002,102.910004,104.209999
12/24/2018,103.300003,104.150002,100.910004,100.989998
12/26/2018,101.849998,107.389999,100.220001,107.389999
12/27/2018,105.470001,109.330002,104.879997,109.32
12/28/2018,109.650002,110.360001,108.120003,108.650002
12/31/2018,109.150002,110.239998,107.860001,108.790001
1/2/2019,107.339996,111.68,107.099998,110.690002
1/3/2019,111.059998,111.290001,108.07,108.57
1/4/2019,110.279999,110.989998,109.470001,110.82
1/7/2019,111.059998,112.93,109.919998,112.260002
1/8/2019,113.400002,113.790001,111.669998,111.769997
1/9/2019,112.690002,114,112.449997,113.269997
1/10/2019,112.510002,113.629997,111.709999,113.449997
1/11/2019,113,113.050003,111.669998,112.540001
1/14/2019,111.339996,112.339996,111.080002,111.720001
1/15/2019,111.980003,113.07,111.510002,112.120003
1/16/2019,111.43,112.32,111.220001,111.400002
1/17/2019,110.75,112.290001,110.169998,111.959999
1/18/2019,113.989998,114.650002,113.059998,114.370003
1/22/2019,113.120003,113.449997,111.949997,112.339996
1/23/2019,112.379997,112.669998,110.419998,111.389999
1/24/2019,111.029999,113.82,110.910004,113.510002
1/25/2019,114.059998,114.779999,112.989998,113.220001
1/28/2019,111.910004,112.57,111.07,112.169998
1/29/2019,113.029999,113.349998,111.769997,111.830002
1/30/2019,112.529999,113.650002,111.980003,113.010002
1/31/2019,113.800003,115.410004,113.379997,114.650002
2/1/2019,116.650002,119.25,116.599998,118.370003
2/4/2019,117.5,119.75,116.309998,119.739998
2/5/2019,119.620003,119.860001,118.690002,119.480003
2/6/2019,119,119.589996,118.690002,118.879997
2/7/2019,118.010002,118.510002,116.510002,118.230003
2/8/2019,117.739998,117.889999,115.919998,117.580002
2/11/2019,116.93,117.360001,116.389999,116.949997
2/12/2019,118.330002,118.870003,117.610001,118.720001
2/13/2019,119.160004,120.389999,118.699997,119.57
2/14/2019,118.370003,119.529999,117.660004,118.160004
2/15/2019,119.620003,119.860001,118.589996,119.349998
2/19/2019,118.900002,119.860001,118.459999,119.309998
2/20/2019,119.309998,120.720001,119,120.279999
2/21/2019,120.07,120.32,118.389999,119.139999
2/22/2019,120.279999,120.459999,118.849998,119.389999
2/25/2019,119.410004,120.419998,119.370003,119.620003
2/26/2019,119.809998,120.970001,119.68,119.940002
2/27/2019,120.290001,121.290001,119.889999,120.080002
2/28/2019,120,120.160004,118.489998,119.580002
3/1/2019,120.389999,122.040001,120.169998,122.029999
3/4/2019,122.669998,122.839996,120.550003,122.120003
3/5/2019,121.870003,123.349998,121.589996,123.290001
3/6/2019,123.169998,124.699997,122.300003,123.529999
3/7/2019,123.419998,123.5,121.699997,121.940002
3/8/2019,120.099998,121.93,119.199997,121.620003
3/11/2019,122.870003,124.199997,122.75,123.620003
3/12/2019,123.839996,124.959999,123.379997,123.900002
3/13/2019,124.599998,124.93,123.900002,124.669998
3/14/2019,124.760002,125.459999,124.480003,124.599998
3/15/2019,124.589996,125.419998,124.349998,125.309998
3/18/2019,125.209999,126.129997,125.169998,125.879997
3/19/2019,126.559998,126.919998,124.739998,125.279999
3/20/2019,125.040001,126.339996,124.68,124.690002
3/21/2019,124.870003,125.959999,124.510002,125.860001
3/22/2019,124.849998,124.900002,122.699997,123.089996
3/25/2019,122.93,123.349998,122.309998,122.889999
3/26/2019,123.769997,124.910004,123.379997,124.129997
3/27/2019,123.980003,124.480003,122.019997,122.790001
3/28/2019,122.599998,123.160004,122.360001,123.019997
3/29/2019,124.279999,124.470001,122.489998,123.18
4/1/2019,123.870003,125.269997,123.449997,124.940002
4/2/2019,125.199997,125.440002,124.110001,124.93
4/3/2019,125.220001,125.349998,123.540001,123.889999
4/4/2019,124.010002,124.830002,123.550003,124.800003
4/5/2019,125.25,126.639999,125.199997,126.419998
4/8/2019,126.769997,127.339996,126.230003,126.68
4/9/2019,126.290001,126.290001,125.120003,125.540001
4/10/2019,126.139999,126.57,125.129997,125.489998
4/11/2019,125.339996,126.260002,124.75,125.989998
4/12/2019,121.580002,122,119,119.760002
4/15/2019,120.019997,121.019997,119.330002,120.139999
4/16/2019,120.43,121.32,120.059998,121.169998
4/17/2019,122.199997,122.540001,120.050003,120.269997
4/18/2019,120.519997,120.82,119.099998,119.860001
4/22/2019,120.779999,122.010002,120.449997,121.900002
4/23/2019,121.730003,122.279999,121.349998,122.019997
4/24/2019,121.349998,121.43,118.089996,118.279999
4/25/2019,118.050003,118.699997,117.400002,117.900002
4/26/2019,118.400002,118.5,115.650002,117.099998
4/29/2019,117.010002,118.110001,116.699997,117.720001
4/30/2019,121.099998,121.919998,119.650002,120.059998
5/1/2019,119.800003,120.139999,117.760002,117.809998
5/2/2019,117.279999,118.480003,116.279999,116.379997
5/3/2019,117.690002,118.550003,117.110001,117.269997
5/6/2019,117.5,119.839996,117.470001,118.400002
5/7/2019,117.300003,118.269997,116.5,118.269997
5/8/2019,118.370003,118.480003,117.400002,117.5
5/9/2019,121.120003,122.32,119.860001,121.190002
5/10/2019,121.169998,122.269997,119.830002,121.989998
5/13/2019,121.910004,122.260002,120.010002,120.440002
5/14/2019,120.669998,122.25,120.510002,121.639999
5/15/2019,121.199997,122.489998,120.870003,122.139999
5/16/2019,120.989998,121.550003,120.529999,120.800003
5/17/2019,120.059998,121.110001,119.879997,120.519997
5/20/2019,120.709999,121.209999,120.540001,120.839996
5/21/2019,121.029999,121.940002,120.900002,121.339996
5/22/2019,120.900002,121.440002,120.339996,120.57
5/23/2019,118.809998,118.870003,116.860001,117.870003
